Unnamed: 0,text,rating,category,product_name,product_id,sold,shop_id,product_url,sentiment,text_clean,is_augmented,text_length,word_count,punctuation_count,capitalization_count
31430.0,"bagus tapi barang dikirim tanpa bubble wrap, cuma dibungkus plastik yang menurut saya kurang safe buat barangnya:(",3,elektronik,TINTA / CATRIDGE HP 680 BLACK / COLOR ORIGINAL 100%,159398204.0,"11,5rb",1884654.0,https://www.tokopedia.com/sjkomputer/tinta-catridge-hp-680-black-color-original-100,Neutral,bagus tapi barang dikirim tanpa bubble wrap cuma dibungkus plastik yang menurut saya kurang safe buat barangnya,False,111,17,0,0
4206.0,Produk yang dikirim bgs sesuai gambar dan harga cuman yang kecewa tuh ukuran tabel buat sepatunya bukan kaki jd engga muat untung sodara ada yg muat jd buat dia kalo engga sia2. Semoga bisa di update seler jd engga buat pembeli lain kecewa dan sebelom kirim tolong cek sol bawahnya.semoga lebih baik di kedepannya,3,fashion,Sepatu Sport Pria - Sneakers Pria Casual Boost 350 Import - Murah,391717474.0,227,1115727.0,https://www.tokopedia.com/bridgeacc/sepatu-sport-pria-sneakers-pria-casual-boost-350-import-murah,Neutral,produk yang dikirim bgs sesuai gambar dan harga cuman yang kecewa tuh ukuran tabel buat sepatunya bukan kaki jd engga muat untung sodara ada yg muat jd buat dia kalo engga sia semoga bisa di update seler jd engga buat pembeli lain kecewa dan sebelom kirim tolong cek sol bawahnya semoga lebih baik di kedepannya,False,311,55,2,2
25597.0,"Saran, untuk JNE YES, lebih baik di hilangkan dari daftar kurir, karena kurir  JNE YES or reguler , kiriman sampai dengan waktu pengiriman yg sama, respon seller bagus dan cepat, semoga terus berimprovisasi . Thx",3,elektronik,Tenda Outdoor Cpe 03 5km outdoor point to point Cpe,286034458.0,183,2048686.0,https://www.tokopedia.com/multikomputer201/tenda-outdoor-cpe-03-5km-outdoor-point-to-point-cpe,Neutral,saran untuk jne yes lebih baik di hilangkan dari daftar kurir karena kurir jne yes or reguler kiriman sampai dengan waktu pengiriman yg sama respon seller bagus dan cepat semoga terus berimprovisasi thx,False,202,33,1,14
38197.0,lumayan sih kalau menurutku..,3,olahraga,Gamsil / Pelindung Gigi / Mouthguard / Gumshield Double,17465444.0,40,162561.0,https://www.tokopedia.com/warungolahraga/gamsil-pelindung-gigi-mouthguard-gumshield-double-1,Neutral,lumayan sih kalau menurutku,False,27,4,2,0
25386.0,"Sesuai harga lah, colok mos semua gak fungsi jadi kaya nambah panjang doang😁",3,elektronik,USB HUB PORT HUB PC COMPUTER ATAU NOTEBOOK 1 M USB Hub 4 Port USB 2.0,237726735.0,76,2048686.0,https://www.tokopedia.com/multikomputer201/usb-hub-port-hub-pc-computer-atau-notebook-1-m-usb-hub-4-port-usb-2-0,Neutral,sesuai harga lah colok mos semua gak fungsi jadi kaya nambah panjang doang,False,74,13,0,1
10277.0,Sesuai yg kami pesan.. harga masih agak lumayan.. :-),3,handphone,Trimer kapasitor variabel 10 pf trimmer capacitor variable 10pf BD28,339004781.0,21,715011.0,https://www.tokopedia.com/hpasesoris/trimer-kapasitor-variabel-10-pf-trimmer-capacitor-variable-10pf-bd28,Neutral,sesuai yg kami pesan harga masih agak lumayan,False,45,8,4,1
5290.0,Barang smp dg cepat dan keadaan bagus. Tapi knp di telpon g ada suaranya dri c hp. Di pake kan headset malah g suitable. G pake headset suaranya g kedengar.,3,handphone,NOKIA 130 dual sim handphone hp,266910555.0,"2,7rb",2270419.0,https://www.tokopedia.com/anshopp123/nokia-130-dual-sim-handphone-hp,Neutral,barang smp dg cepat dan keadaan bagus tapi knp di telpon g ada suaranya dri c hp di pake kan headset malah g suitable g pake headset suaranya g kedengar,False,152,30,4,4
3668.0,"alas nya terlalu tipis, bahan nya juga tipis",3,fashion,Sepatu Sekolah Nike Roshe Run Full Hitam Anak Pria Wanita Cewe Cowo,319781056.0,994,52614.0,https://www.tokopedia.com/ojarr/sepatu-sekolah-nike-roshe-run-full-hitam-anak-pria-wanita-cewe-cowo,Neutral,alas nya terlalu tipis bahan nya juga tipis,False,43,8,0,0
10497.0,Ukuran 42 nya ternyata kecil ngga sesuai deskripsi,3,fashion,"Ramayana - Chelyne - Bra Menyusui Kancing Depan Katun &#40;07972694&#41; - Merah Muda, 42",309757587.0,176,1406327.0,https://www.tokopedia.com/ramayana/ramayana-chelyne-bra-menyusui-kancing-depan-katun-07972694-merah-muda-42,Neutral,ukuran nya ternyata kecil ngga sesuai deskripsi,False,47,7,0,1
5486.0,"Saya pesan warna hitam, yg datang malah warna biru.
Ga ada faktur pembeliannya.
Sampainya lama, lebih lama daripada Jne reguler.
Tpi terimakasih karena sudah menjual produk lebih murah daripada lapak lain.",3,handphone,NOKIA 130 dual sim handphone hp,266910555.0,"2,7rb",2270419.0,https://www.tokopedia.com/anshopp123/nokia-130-dual-sim-handphone-hp,Neutral,saya pesan warna hitam yg datang malah warna biru ga ada faktur pembeliannya sampainya lama lebih lama daripada jne reguler tpi terimakasih karena sudah menjual produk lebih murah daripada lapak lain,False,199,31,4,5
6727.0,Suaranya gitu deh Boss.. Kurang sesuai dgn ekspektasi ✌,3,handphone,#FJ079 HANDSFREE / HEADSHET ROBOT RE101 STEREO EARPHONE - HITAM,429961127.0,28,113813.0,https://www.tokopedia.com/handphonetiam/fj079-handsfree-headshet-robot-re101-stereo-earphone-hitam,Neutral,suaranya gitu deh boss kurang sesuai dgn ekspektasi,False,51,8,2,3
20208.0,respon lama  tapi barang okelah...,3,elektronik,Mouse wireless / Bluetooth Airmouse Alcatroz by Powerlogic Resmi murah,182677406.0,1rb,2048686.0,https://www.tokopedia.com/multikomputer201/mouse-wireless-bluetooth-airmouse-alcatroz-by-powerlogic-resmi-murah,Neutral,respon lama tapi barang okelah,False,30,5,3,0
36420.0,barang sudah sampai good produk,3,olahraga,"Baju Sauna / Sauna Suit Kettler Abu Tua - Abu -abu Tua, XXL",355392638.0,644,162561.0,https://www.tokopedia.com/warungolahraga/baju-sauna-sauna-suit-kettler-abu-tua-abu-abu-tua-xxl,Neutral,barang sudah sampai good produk,False,31,5,0,0
5516.0,brang udah nympe...mksihh,3,handphone,NOKIA 130 dual sim handphone hp,266910555.0,"2,7rb",2270419.0,https://www.tokopedia.com/anshopp123/nokia-130-dual-sim-handphone-hp,Neutral,brang udah nympe mksihh,False,23,4,3,0
575.0,barang sdh sesuai dgn deskripsi hanya saja pada saat diterima isinya sdh tdk utuh lagi (patah semua). tdk tau dari awal sdh seperti itu atau larena packingnya kurang aman. semoga kedepan dapat ditingkatkan lagi,3,pertukangan,Paku Tembak - Isi Staples Gun Pneumatic F30,189751447.0,61,264611.0,https://www.tokopedia.com/untungteknik/paku-tembak-isi-staples-gun-pneumatic-f30,Neutral,barang sdh sesuai dgn deskripsi hanya saja pada saat diterima isinya sdh tdk utuh lagi patah semua tdk tau dari awal sdh seperti itu atau larena packingnya kurang aman semoga kedepan dapat ditingkatkan lagi,False,206,34,2,0
36528.0,"brg sudah d terima tapi respon y kurang, brg lama sampenya..",3,olahraga,Handgrip,4049916.0,30,162561.0,https://www.tokopedia.com/warungolahraga/handgrip,Neutral,brg sudah d terima tapi respon y kurang brg lama sampenya,False,57,11,2,0
32838.0,"Biasa pakai size 34, saya udah lebihkan 2 no diatasnya, tapi tetap kecil bgt celananya",3,fashion,Celana Jogger Panjang Casual Pria - CLN 803,204193015.0,43,97026.0,https://www.tokopedia.com/gudang-fashion/celana-jogger-panjang-casual-pria-cln-803,Neutral,biasa pakai size saya udah lebihkan no diatasnya tapi tetap kecil bgt celananya,False,79,13,0,1
40667.0,Saya pesen coklat yang Dateng hijau kurang teliti,3,olahraga,"SUPER MOP BOLDE DELUXE + |Roda,dispenser,Stainles,Penarik,drainase|",181420695.0,33,648559.0,https://www.tokopedia.com/pusatdermawand/super-mop-bolde-deluxe-roda-dispenser-stainles-penarik-drainase,Neutral,saya pesen coklat yang dateng hijau kurang teliti,False,49,8,0,2
39601.0,trimkasih barang sampai............................................,3,olahraga,Deker / Dekker Lutut / Knee Support Open Patela WInstar 611,34265438.0,489,162561.0,https://www.tokopedia.com/warungolahraga/deker-dekker-lutut-knee-support-open-patela-winstar-611,Neutral,trimkasih barang sampai,False,23,3,44,0
7069.0,Packing parah .. Barang juga buluk,3,handphone,&#40;EH106&#41; Pet Wash Brush Sisir Binatang / Pijit Binatang Pet Wash Brush,278998543.0,18,113813.0,https://www.tokopedia.com/handphonetiam/eh106-pet-wash-brush-sisir-binatang-pijit-binatang-pet-wash-brush,Neutral,packing parah barang juga buluk,False,31,5,2,2
5477.0,"Expectasi tinggi ternyata,, setelah sampai &amp; lihat fisiknya terkesan ringkih casing nya baterai cepet abis. Gp2 sesuai hrga aja.",3,handphone,NOKIA 130 dual sim handphone hp,266910555.0,"2,7rb",2270419.0,https://www.tokopedia.com/anshopp123/nokia-130-dual-sim-handphone-hp,Neutral,expectasi tinggi ternyata setelah sampai amp lihat fisiknya terkesan ringkih casing nya baterai cepet abis gp sesuai hrga aja,False,125,19,2,2
24668.0,Kabel berfungsi lancar,3,elektronik,Kabel LAN 5M Cat5E 5Meter UTP Cable 5 M Network 5 Meter,212741315.0,131,2048686.0,https://www.tokopedia.com/multikomputer201/kabel-lan-5m-cat5e-5meter-utp-cable-5-m-network-5-meter,Neutral,kabel berfungsi lancar,False,22,3,0,1
34681.0,barang sudah sampai dengan selamat,3,olahraga,Bola Baseball Sludger,12912297.0,107,162561.0,https://www.tokopedia.com/warungolahraga/bola-baseball-sludger,Neutral,barang sudah sampai dengan selamat,False,34,5,0,0
18638.0,"Packing Kurang rapih, terus gk dapet tas mini untuk mouse nya juga",3,elektronik,mouse gaming wireless rexus avenger RX-110 - Hitam,339573911.0,232,2048686.0,https://www.tokopedia.com/multikomputer201/mouse-gaming-wireless-rexus-avenger-rx-110-hitam,Neutral,packing kurang rapih terus gk dapet tas mini untuk mouse nya juga,False,65,12,0,2
9232.0,Barang baik sesuai pesanan. Tpi sayangnya barang tidak lgsg kirim saat pemesanan. Saat di tanya tidak di jelaskan dengan alasan yang jelas. Hanya disuruh menunggu.,3,handphone,Headset/Earphone bluetooth i7S TWS 4.2 AIRPODS WITH CHARGING CASE,334922932.0,552,113813.0,https://www.tokopedia.com/handphonetiam/headset-earphone-bluetooth-i7s-tws-4-2-airpods-with-charging-case,Neutral,barang baik sesuai pesanan tpi sayangnya barang tidak lgsg kirim saat pemesanan saat di tanya tidak di jelaskan dengan alasan yang jelas hanya disuruh menunggu,False,159,25,4,4
23343.0,"Top be ge te, pengiriman cepat",3,elektronik,Kabel Printer LPT to USB / USB to Pararel Converter,178726506.0,280,2048686.0,https://www.tokopedia.com/multikomputer201/kabel-printer-lpt-to-usb-usb-to-pararel-converter,Neutral,top be ge te pengiriman cepat,False,29,6,0,1
21459.0,Produk sesuai harganya.....,3,elektronik,USB HUB 4 port USB 3.0 / USB HUB 3.0 &#40;4port&#41; DIGIGEAR HIGH QUALITY,182937734.0,"3,2rb",2048686.0,https://www.tokopedia.com/multikomputer201/usb-hub-4-port-usb-3-0-usb-hub-3-0-4port-digigear-high-quality,Neutral,produk sesuai harganya,False,22,3,5,1
32726.0,Pengiriman cepat terima kasih,3,fashion,"Celana Jeans Panjang Pria Distro CLN 1014 - Biru, 27",274385034.0,60,97026.0,https://www.tokopedia.com/gudang-fashion/celana-jeans-panjang-pria-distro-cln-1014-biru-27-1,Neutral,pengiriman cepat terima kasih,False,29,4,0,1
4753.0,"Busa penjepit, salah 1nya ada yg penyok. Kecewa",3,handphone,Holder HP / Spion Holder Handphone untuk Motor Holder 360,278249203.0,3,2695199.0,https://www.tokopedia.com/mascomputer/holder-hp-spion-holder-handphone-untuk-motor-holder-360-1,Neutral,busa penjepit salah nya ada yg penyok kecewa,False,44,8,1,2
38095.0,okokokokokokokokokokokokokokokokokokokok,3,olahraga,Cover Bat / Bet Pingpong Donic Kotak,15042072.0,63,162561.0,https://www.tokopedia.com/warungolahraga/cover-bat-bet-pingpong-donic-kotak,Neutral,okokokokokokokokokokokokokokokokokokokok,False,40,1,0,0
22220.0,"Barang cepat sampai, kurang hanya tombol start ketika dipencet kadang suka gak balik lagi, harus di congkel lagi pake jari",3,elektronik,Gamepad single Usb M-Tech/stick laptop/stick pc/joystick,170467507.0,"3,9rb",2048686.0,https://www.tokopedia.com/multikomputer201/gamepad-single-usb-m-techstick-laptopstick-pcjoystick,Neutral,barang cepat sampai kurang hanya tombol start ketika dipencet kadang suka gak balik lagi harus di congkel lagi pake jari,False,120,20,0,1
5815.0,Produk bagussss tapiiiii..... setting tidak bs gnt bhs lain 🤦🏻‍♀️,3,handphone,Samsung lipat flip Caramel GT-E1272 samsung hp murah handphone baru,322389014.0,"2,2rb",3925407.0,https://www.tokopedia.com/hpmurahgrosirr/samsung-lipat-flip-caramel-gt-e1272-samsung-hp-murah-handphone-baru,Neutral,produk bagussss tapiiiii setting tidak bs gnt bhs lain,False,54,9,5,1
9899.0,"Lcd nya oke...frame nya beda...bukan untuk note 4 mediatek, respon seller lambat n kurang ramah",3,handphone,LCD TOUCHSCREEN FRAME XIAOMI REDMI NOTE 4 MEDIATEK ORIGINAL NEW,435034641.0,2,755219.0,https://www.tokopedia.com/ascell/lcd-touchscreen-frame-xiaomi-redmi-note-4-mediatek-original-new,Neutral,lcd nya oke frame nya beda bukan untuk note mediatek respon seller lambat n kurang ramah,False,88,16,6,1
7695.0,Barang sdh di tiba.....terima kasih,3,handphone,Headset Bluetooth Mini S530 - Micro Sport Stereo Bluetooth Earphone,55299234.0,"4,4rb",113813.0,https://www.tokopedia.com/handphonetiam/headset-bluetooth-mini-s530-micro-sport-stereo-bluetooth-earphone,Neutral,barang sdh di tiba terima kasih,False,31,6,5,1
38574.0,Penghantarannya lbh cepat ya,3,olahraga,Bet Bat pingpong / tenis meja Dunlop Blaster,19658210.0,53,162561.0,https://www.tokopedia.com/warungolahraga/bet-bat-pingpong-tenis-meja-dunlop-blaster,Neutral,penghantarannya lbh cepat ya,False,28,4,0,1
32968.0,Kok yg dikirim tingginya 9..padahal saya mesen tingginya 7...hmhmhm.tapi kualitas produknya bagus.,3,fashion,Songkok Muslim Beludru Hitam SGK 03 - Hitam,349625592.0,33,97026.0,https://www.tokopedia.com/gudang-fashion/songkok-muslim-beludru-hitam-sgk-03-hitam,Neutral,kok yg dikirim tingginya padahal saya mesen tingginya hmhmhm tapi kualitas produknya bagus,False,90,13,7,1
40729.0,Packing rapih..cuma barang lamaaaaaa baru nyampe,3,olahraga,Setrika Wajah DERMAWAND Alat Terapi Pengencang Kulit DERMA wand,181451660.0,24,648559.0,https://www.tokopedia.com/pusatdermawand/setrika-wajah-dermawand-alat-terapi-pengencang-kulit-derma-wand,Neutral,packing rapih cuma barang lamaaaaaa baru nyampe,False,47,7,2,1
30789.0,"Barang sesuai, packing rapi",3,elektronik,TINTA / CATRIDGE HP 680 BLACK / COLOR ORIGINAL 100%,159398204.0,"11,5rb",1884654.0,https://www.tokopedia.com/sjkomputer/tinta-catridge-hp-680-black-color-original-100,Neutral,barang sesuai packing rapi,False,26,4,0,1
8005.0,"Udah sampe barangnya,..........",3,handphone,Headset Bluetooth Mini S530 - Micro Sport Stereo Bluetooth Earphone,55299234.0,"4,4rb",113813.0,https://www.tokopedia.com/handphonetiam/headset-bluetooth-mini-s530-micro-sport-stereo-bluetooth-earphone,Neutral,udah sampe barangnya,False,20,3,10,1
16776.0,barang cepat sampai... goood job,3,fashion,Jam tangan lasebo 809 dualtime tali rubber tengah silver,6801064.0,25,131765.0,https://www.tokopedia.com/jamtanganmanusia/jam-tangan-lasebo-809-dualtime-tali-rubber-tengah-silver,Neutral,barang cepat sampai goood job,False,29,5,3,0
1497.0,Tidak cocok dengan yang 3 in 1,3,pertukangan,Anak / Isi Hekter Tembak,11889052.0,107,88752.0,https://www.tokopedia.com/suryanusantara/anak-isi-hekter-tembak,Neutral,tidak cocok dengan yang in,False,26,5,0,1
36078.0,mantap gan..masih dipakai sampai sekarang sejak di beli 11 feb lalu,3,olahraga,Matras Yoga / Yoga Mat RRT,3923035.0,688,162561.0,https://www.tokopedia.com/warungolahraga/matras-yoga-yoga-mat-rrt,Neutral,mantap gan masih dipakai sampai sekarang sejak di beli feb lalu,False,63,11,2,0
22893.0,Gimana cara pakainya..kalo yg 4.0 ad softwareny..kalo ini ga ngrti,3,elektronik,USB Bluetooth Dongle,176544643.0,21,2048686.0,https://www.tokopedia.com/multikomputer201/usb-bluetooth-dongle,Neutral,gimana cara pakainya kalo yg ad softwareny kalo ini ga ngrti,False,60,11,5,1
35711.0,"barang saudah saya terima gun,terima kasih ya",3,olahraga,Jump Rope / Skipping Busa Kettler,4049803.0,260,162561.0,https://www.tokopedia.com/warungolahraga/jump-rope-skipping-busa-kettler,Neutral,barang saudah saya terima gun terima kasih ya,False,45,8,0,0
9481.0,"Produk tidak seperti yang saya harapkan, namun dengan harga segitu saya tidak bisa berharap lebih.",3,handphone,LCD Writing Tablet Board 8.5 inch Papan Tulis LCD Digital,355367091.0,658,113813.0,https://www.tokopedia.com/handphonetiam/lcd-writing-tablet-board-8-5-inch-papan-tulis-lcd-digital,Neutral,produk tidak seperti yang saya harapkan namun dengan harga segitu saya tidak bisa berharap lebih,False,96,15,1,1
5846.0,Pelayanan sangat lambat,3,handphone,Samsung lipat flip Caramel GT-E1272 samsung hp murah handphone baru,322389014.0,"2,2rb",3925407.0,https://www.tokopedia.com/hpmurahgrosirr/samsung-lipat-flip-caramel-gt-e1272-samsung-hp-murah-handphone-baru,Neutral,pelayanan sangat lambat,False,23,3,0,1
8267.0,barang diterima dengan kondisi baik buat catatan aja tolong responya lebih ditingkatkan lg,3,handphone,Headset Bluetooth Mini S530 - Micro Sport Stereo Bluetooth Earphone,55299234.0,"4,4rb",113813.0,https://www.tokopedia.com/handphonetiam/headset-bluetooth-mini-s530-micro-sport-stereo-bluetooth-earphone,Neutral,barang diterima dengan kondisi baik buat catatan aja tolong responya lebih ditingkatkan lg,False,90,13,0,0
27363.0,"Barang dah sampai sesuai schedule.
Kasih 3 🌟 dulu, karena blm di coba/pasang. Terima kasih",3,elektronik,Baterai Original Lenovo Thinkpad X200 X200s X201 X201i,158237046.0,50,1787060.0,https://www.tokopedia.com/askompute/baterai-original-lenovo-thinkpad-x200-x200s-x201-x201i,Neutral,barang dah sampai sesuai schedule kasih dulu karena blm di coba pasang terima kasih,False,83,14,2,3
16473.0,Tali rantai nya ga d kasih gaa sesuai deskripsi,3,fashion,Zeca Watches - Man - 209M.LBL.D.S2,292091580.0,1,3386847.0,https://www.tokopedia.com/zeca-watches/zeca-watches-man-209m-lbl-d-s2,Neutral,tali rantai nya ga d kasih gaa sesuai deskripsi,False,47,9,0,1
34795.0,Barang saya sudah terima tapi datangnya lama sekali,3,olahraga,Kayu / Blade Bet /Bat Pingpong / Tenis Meja Kosaka Carbon,13753262.0,124,162561.0,https://www.tokopedia.com/warungolahraga/kayu-blade-bet-bat-pingpong-tenis-meja-kosaka-carbon,Neutral,barang saya sudah terima tapi datangnya lama sekali,False,51,8,0,1
5092.0,Imei nya gak sesuai dengan yg di kardus,3,handphone,NOKIA 130 dual sim handphone hp,266910555.0,"2,7rb",2270419.0,https://www.tokopedia.com/anshopp123/nokia-130-dual-sim-handphone-hp,Neutral,imei nya gak sesuai dengan yg di kardus,False,39,8,0,1
29407.0,Blm ditest......................,3,elektronik,PSU Power Supply Pure copotan pc build up,368483859.0,19,20386.0,https://www.tokopedia.com/speedkomputer/psu-power-supply-pure-copotan-pc-build-up,Neutral,blm ditest,False,10,2,22,1
39620.0,Jne Yes tp sampainya sm kayak reguler pdhal dlm kota,3,olahraga,Deker / Dekker Lutut / Knee Support Open Patela WInstar 611,34265438.0,489,162561.0,https://www.tokopedia.com/warungolahraga/deker-dekker-lutut-knee-support-open-patela-winstar-611,Neutral,jne yes tp sampainya sm kayak reguler pdhal dlm kota,False,52,10,0,2
14205.0,Yg ini jelek...kurang bagusssssssssssssssssss,3,fashion,"Wakai Hashigoripstop Purple Sepatu Slip On &#40;WAK0002559.C1697&#41; - Ungu, 44",276869337.0,31,2928744.0,https://www.tokopedia.com/wakai/wakai-hashigoripstop-purple-sepatu-slip-on-wak0002559-c1697-ungu-44,Neutral,yg ini jelek kurang bagusssssssssssssssssss,False,43,5,3,1
39466.0,"Oke barangnya, cuma di deskripsi saya ada tulis hitam kenapa barangnya di kasih warna biru. Apakah di deskripsi hilang atau tidak tercantum untuk warna yg di pilih",3,olahraga,Deker / Dekker Lutut / Knee Support Open Patela WInstar 611,34265438.0,489,162561.0,https://www.tokopedia.com/warungolahraga/deker-dekker-lutut-knee-support-open-patela-winstar-611,Neutral,oke barangnya cuma di deskripsi saya ada tulis hitam kenapa barangnya di kasih warna biru apakah di deskripsi hilang atau tidak tercantum untuk warna yg di pilih,False,161,27,1,2
6379.0,Barang sesuai gambar. Cuma ga sreg dengan cover bening di depannya yang untuk layar agak melengkung jadi ga semua permukaan rapet dan nempel ke screen handphone.,3,handphone,"Holder anti hujan &amp; copet untuk smartphone / handphone di motor 5,5&#34;",37564148.0,635,511722.0,https://www.tokopedia.com/clacc/holder-anti-hujan-copet-untuk-smartphone-handphone-di-motor-55,Neutral,barang sesuai gambar cuma ga sreg dengan cover bening di depannya yang untuk layar agak melengkung jadi ga semua permukaan rapet dan nempel ke screen handphone,False,159,26,2,2
7357.0,Barang sudah diterima gan. Thx,3,handphone,&#40;FE060&#41; Mini Tripod Spider Holder U Medium / Tripod Hp,264608050.0,386,113813.0,https://www.tokopedia.com/handphonetiam/fe060-mini-tripod-spider-holder-u-medium-tripod-hp,Neutral,barang sudah diterima gan thx,False,29,5,1,2
22980.0,Kok gak ada keluar suara di tv brand philipsnyaa. Tapi untuk gambarnya muncul.,3,elektronik,Kabel HDMI to HDMI 3M Jaring,176549800.0,228,2048686.0,https://www.tokopedia.com/multikomputer201/kabel-hdmi-to-hdmi-3m-jaring,Neutral,kok gak ada keluar suara di tv brand philipsnyaa tapi untuk gambarnya muncul,False,76,13,2,2
11363.0,Produk nya oke tapi curiga ini barang stock lama dan ukuran nya sempit bgt,3,fashion,"Sepatu Pria Bata NIGMA - 8216382 - Hitam, 40",275958929.0,7,2226118.0,https://www.tokopedia.com/bata-official/sepatu-pria-bata-nigma-8216382-hitam-40,Neutral,produk nya oke tapi curiga ini barang stock lama dan ukuran nya sempit bgt,False,74,14,0,1
12855.0,Dikirim dengan warna yg berbeda.,3,fashion,SABERTOOTH Sandal Gunung Traventure Intera Avensis Size 32 s/d 47 - Avensis,414810315.0,31,157834.0,https://www.tokopedia.com/sabertooth/sabertooth-sandal-gunung-traventure-intera-avensis-size-32-s-d-47-avensis,Neutral,dikirim dengan warna yg berbeda,False,31,5,1,1
33318.0,sesuai pesanan dan sampai dalam 4 hari,3,olahraga,Celana Training Stopper Bahan Parasut/Despo Ukuran XL,19883044.0,671,360782.0,https://www.tokopedia.com/celanaolahraga/celana-training-stopper-bahan-parasutdespo-ukuran-xl,Neutral,sesuai pesanan dan sampai dalam hari,False,36,6,0,0
21867.0,bagus sih yg kurang l2nya suka masuk kedalam,3,elektronik,Gamepad single Usb M-Tech/stick laptop/stick pc/joystick,170467507.0,"3,9rb",2048686.0,https://www.tokopedia.com/multikomputer201/gamepad-single-usb-m-techstick-laptopstick-pcjoystick,Neutral,bagus sih yg kurang l nya suka masuk kedalam,False,44,9,0,0
5907.0,..........................,3,handphone,Samsung lipat flip Caramel GT-E1272 samsung hp murah handphone baru,322389014.0,"2,2rb",3925407.0,https://www.tokopedia.com/hpmurahgrosirr/samsung-lipat-flip-caramel-gt-e1272-samsung-hp-murah-handphone-baru,Neutral,,False,0,0,26,0
33246.0,"Terima kasih barang sudah sampai di tujuan.... 😊😊😊Bahan dari celana nya bagus, dan jahitan yang rapih🙏",3,olahraga,Celana Training Stopper Bahan Parasut/Despo Ukuran XL,19883044.0,671,360782.0,https://www.tokopedia.com/celanaolahraga/celana-training-stopper-bahan-parasutdespo-ukuran-xl,Neutral,terima kasih barang sudah sampai di tujuan bahan dari celana nya bagus dan jahitan yang rapih,False,93,16,4,2
32634.0,Terimakasih gan..sudah sampai,3,elektronik,CATRIDGE CANON PG 810 BLACK ORIGINAL 100%,157449748.0,114,1884654.0,https://www.tokopedia.com/sjkomputer/catridge-canon-pg-810-black-original-100,Neutral,terimakasih gan sudah sampai,False,28,4,2,1
5244.0,"Packing rapi, tapi sayang produk yg di berikan tidak sama. Pesan 2 yg 1 bagus, mulai dari bodi sampai aplikasi. Yg 1.y tidak sama mulai dri bodi sampai aplikasi.",3,handphone,NOKIA 130 dual sim handphone hp,266910555.0,"2,7rb",2270419.0,https://www.tokopedia.com/anshopp123/nokia-130-dual-sim-handphone-hp,Neutral,packing rapi tapi sayang produk yg di berikan tidak sama pesan yg bagus mulai dari bodi sampai aplikasi yg y tidak sama mulai dri bodi sampai aplikasi,False,150,27,4,3
35465.0,Sesuai dengan deskripsi produk. Sebagai sarung tinju pertama saya puas.,3,olahraga,Boxing Glove / Sarung Tinju Champion Bahan PU 12 oz,3961419.0,176,162561.0,https://www.tokopedia.com/warungolahraga/boxing-glove-sarung-tinju-champion-bahan-pu-12-oz,Neutral,sesuai dengan deskripsi produk sebagai sarung tinju pertama saya puas,False,69,10,2,2
33476.0,"Kualitasnya lumayan, barang sesuai deskripsi",3,olahraga,Celana Pendek Bahan Parasut,29162188.0,699,360782.0,https://www.tokopedia.com/celanaolahraga/celana-pendek-bahan-parasut,Neutral,kualitasnya lumayan barang sesuai deskripsi,False,43,5,0,1
2640.0,Bagus enak di pakai top markotop,3,fashion,Sepatu Casual Kets Sport Nike MD Runner / Waffle Trainer Hitam Putih,469877650.0,"1,2rb",1521606.0,https://www.tokopedia.com/grosirsepatu99/sepatu-casual-kets-sport-nike-md-runner-waffle-trainer-hitam-putih,Neutral,bagus enak di pakai top markotop,False,32,6,0,1
5577.0,"gak sesuai dengan gambanya, casing terkesang murahan tidak original nokia",3,handphone,NOKIA 130 dual sim handphone hp,266910555.0,"2,7rb",2270419.0,https://www.tokopedia.com/anshopp123/nokia-130-dual-sim-handphone-hp,Neutral,gak sesuai dengan gambanya casing terkesang murahan tidak original nokia,False,72,10,0,0
8019.0,"barang tdk sesuai foto, tp fungsinya sama..",3,handphone,Headset Bluetooth Mini S530 - Micro Sport Stereo Bluetooth Earphone,55299234.0,"4,4rb",113813.0,https://www.tokopedia.com/handphonetiam/headset-bluetooth-mini-s530-micro-sport-stereo-bluetooth-earphone,Neutral,barang tdk sesuai foto tp fungsinya sama,False,40,7,2,0
2665.0,"kualitas barang sesuai harga,ukuran sepatu pas, response chat oke,
service pengiriman/delivery barang nya perlu di tingkatkan.",3,fashion,Sepatu Casual Kets Sport Nike MD Runner / Waffle Trainer Hitam Putih,469877650.0,"1,2rb",1521606.0,https://www.tokopedia.com/grosirsepatu99/sepatu-casual-kets-sport-nike-md-runner-waffle-trainer-hitam-putih,Neutral,kualitas barang sesuai harga ukuran sepatu pas response chat oke service pengiriman delivery barang nya perlu di tingkatkan,False,123,18,1,0
16813.0,jossssssssssssssssssssssssssssswww,3,fashion,Jam Tangan Nixon The Unit,3063273.0,140,131765.0,https://www.tokopedia.com/jamtanganmanusia/jam-tangan-nixon-the-unit,Neutral,jossssssssssssssssssssssssssssswww,False,34,1,0,0
1617.0,thanks gan barang udah d trima dan berfungsi baik fast respon sisany biar bntang yg bicara,3,pertukangan,"Staples / Stapler Tembak / Gun Tacker 4mm, 6mm, 8mm",50221613.0,53,452241.0,https://www.tokopedia.com/cgrtools/staples-stapler-tembak-gun-tacker-4mm-6mm-8mm,Neutral,thanks gan barang udah d trima dan berfungsi baik fast respon sisany biar bntang yg bicara,False,90,16,0,0
